"Participant","V1","Condition","Congruity","Reaction_time","Response","Cue","Finger","FS","EC","PT","PD","SS","Gender","Age","Item","RTlog"
21,59,"II","No",0.447648096085,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.803747855044045
21,61,"II","No",0.49004702568,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.713253921706855
21,62,"II","Yes",0.516152191162,"lcmd","Index","Index",22,23,22,2,28,"female",25,"Index Index",-0.661353612875635
21,63,"II","Yes",0.47183008194,"lalt","Middle","Middle",22,23,22,2,28,"female",25,"Middle Middle",-0.751136354100488
21,64,"II","Yes",0.455204153061,"lalt","Middle","Middle",22,23,22,2,28,"female",25,"Middle Middle",-0.787009272615414
21,65,"II","No",0.557662200928,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.584001874595068
21,66,"II","No",0.404519176483,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.905056135738334
21,67,"II","Yes",0.525348043442,"lcmd","Index","Index",22,23,22,2,28,"female",25,"Index Index",-0.643694296148568
21,68,"II","No",0.39990696907,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.916523336249455
21,69,"II","No",0.457800960541,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.78132077329855
21,70,"II","Yes",0.513719987869,"lcmd","Index","Index",22,23,22,2,28,"female",25,"Index Index",-0.666076932651313
21,71,"II","Yes",0.477604055405,"lalt","Middle","Middle",22,23,22,2,28,"female",25,"Middle Middle",-0.738973225723296
21,72,"II","Yes",0.448547935486,"lcmd","Index","Index",22,23,22,2,28,"female",25,"Index Index",-0.801739723627053
21,73,"II","Yes",0.432455968857,"lalt","Middle","Middle",22,23,22,2,28,"female",25,"Middle Middle",-0.83827476390378
21,74,"II","No",0.46582403183,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.763947330269361
21,75,"II","No",0.343272018433,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-1.06923208946349
21,76,"II","Yes",0.392824888229,"lalt","Middle","Middle",22,23,22,2,28,"female",25,"Middle Middle",-0.934391343437262
21,77,"II","No",0.477495002747,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.739201584567424
21,78,"II","No",0.347083187103,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-1.05819079548117
21,79,"II","Yes",0.438946056366,"lcmd","Index","Index",22,23,22,2,28,"female",25,"Index Index",-0.823378751894497
22,0,"IT","No",0.486558008194,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.720399148710754
22,1,"IT","No",0.882228040695,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.125304706852702
22,2,"IT","Yes",0.66202287674,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.412455166633145
22,3,"IT","Yes",0.420988130569,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.865150639120001
22,4,"IT","No",0.916902065277,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.0867546114727166
22,5,"IT","No",0.600071144104,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.510707057288607
22,6,"IT","Yes",0.510070085526,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.673207140105386
22,7,"IT","Yes",0.533018016815,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.629200052732805
22,8,"IT","No",0.562720823288,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.574971647206639
22,9,"IT","No",0.99394402504,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.00607438674821247
22,10,"IT","Yes",0.612314987183,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.490508443935133
22,11,"IT","Yes",0.462592077255,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.77090965588788
22,12,"IT","Yes",0.515736961365,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.662158408271333
22,13,"IT","No",0.565353870392,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.570303424613881
22,14,"IT","Yes",0.486348199844,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.720830451032641
22,15,"IT","No",0.6268699646,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.467016152840571
22,16,"IT","No",0.870159864426,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.139078332000085
22,17,"IT","Yes",0.520588922501,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.652794564978831
22,18,"IT","No",0.674143075943,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.394312911750615
22,19,"IT","Yes",0.47609205246,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.742144055926665
22,20,"IT","Yes",0.456535148621,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.784089586027246
22,21,"IT","Yes",0.633205938339,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.45695957272014
22,22,"IT","No",0.670342063904,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.399967153739634
22,23,"IT","No",0.943287801743,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.0583838448813718
22,24,"IT","No",0.754582881927,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.281590156672129
22,25,"IT","Yes",0.531743860245,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.631593371287209
22,26,"IT","No",0.647923946381,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.43398195621386
22,27,"IT","Yes",0.498615980148,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.69591905837017
22,28,"IT","Yes",0.474577951431,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.745329393221462
22,29,"IT","No",0.787296104431,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.23915085681488
22,30,"IT","Yes",0.43161406517,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.84022345769078
22,31,"IT","No",0.569412899017,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.563149450694405
22,32,"IT","Yes",0.590243148804,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.527220710362152
22,33,"IT","No",0.550738096237,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.596495907265448
22,34,"IT","No",0.74739689827,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.291158911966124
22,35,"IT","Yes",0.464197969437,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.767444159479244
22,36,"IT","Yes",0.570783948898,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.560744514135737
22,37,"IT","No",0.580983114243,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.543033585817631
22,38,"IT","Yes",0.512424039841,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.668602793898884
22,39,"IT","No",0.548947000504,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.599753380376803
22,40,"IT","No",0.568909835815,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.564033318194116
22,41,"IT","Yes",0.479745960236,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.73449856469049
22,42,"IT","Yes",0.527289962769,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.640004667770066
22,43,"IT","No",0.510426092148,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.672509427278566
22,44,"IT","No",0.650043010712,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.43071674795546
22,45,"IT","No",0.530524969101,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.633888254927332
22,46,"IT","Yes",0.429515981674,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.845096328298994
22,47,"IT","Yes",0.469210147858,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.756704534435846
22,48,"IT","Yes",0.4755859375,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.743207682516863
22,49,"IT","No",0.575940895081,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.551750236257887
22,50,"IT","No",1.28444519043,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",0.250326866692445
22,51,"IT","Yes",0.471918201447,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.75094961043418
22,52,"IT","Yes",0.479870891571,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.734238187154454
22,53,"IT","No",0.770449018478,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.260781793214461
22,54,"IT","No",0.679187011719,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.386858767078622
22,55,"IT","Yes",0.501177978516,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.690793994443462
22,56,"IT","Yes",0.373836994171,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.983935421037976
22,58,"IT","Yes",0.592375087738,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.523615250582136
22,59,"IT","No",0.897952079773,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.107638575385545
22,60,"IT","Yes",0.479112911224,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.735818986543632
22,61,"IT","Yes",0.523351001739,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.647502908593079
22,62,"IT","No",0.583699131012,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.538369615531423
22,63,"IT","No",0.577562952042,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.548937834662179
22,64,"IT","Yes",0.620543956757,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.47715883598114
22,65,"IT","No",0.62702999115,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.466760906718047
22,66,"IT","Yes",0.432747030258,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.8376019474381
22,67,"IT","No",0.651796960831,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.42802217532198
22,68,"IT","Yes",0.49404091835,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.705136934556469
22,69,"IT","No",0.799786090851,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.223410973504586
22,70,"IT","No",0.548392009735,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.600764901540532
22,71,"IT","Yes",0.485657072067,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.72225251717455
22,72,"IT","Yes",0.527254962921,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.640071046825448
22,73,"IT","No",0.705539941788,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.348791894425777
22,74,"IT","Yes",0.553802967072,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.590946310599823
22,75,"IT","No",0.657800149918,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.418854117319028
22,76,"IT","No",0.622628068924,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.473805938592204
22,77,"IT","Yes",0.603952074051,"lcmd","Index","Index",18,22,13,19,33,"female",24,"Index Index",-0.504260431793191
22,79,"IT","Yes",0.457567882538,"lalt","Middle","Middle",18,22,13,19,33,"female",24,"Middle Middle",-0.781830028141118
23,1,"IT","Yes",0.485600090027,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.722369853843538
23,2,"IT","Yes",0.504119873047,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.684941195843791
23,3,"IT","No",0.558394002914,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.582690467358838
23,4,"IT","Yes",0.666825962067,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.40522619355002
23,5,"IT","Yes",0.441301870346,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.818026124451398
23,6,"IT","No",0.619178962708,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.479360932238562
23,7,"IT","No",0.455311155319,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.786774235911456
23,8,"IT","No",0.536977958679,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.621798230606156
23,9,"IT","Yes",0.570318078995,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.561561040471676
23,10,"IT","Yes",0.452025985718,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.794015610275874
23,11,"IT","No",0.555224084854,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.588383490229729
23,12,"IT","Yes",0.434875154495,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.832696290247087
23,13,"IT","No",0.443195009232,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.813745404370589
23,14,"IT","Yes",0.608369159698,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.496973410713513
23,15,"IT","No",0.535084152222,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.625331250582617
23,16,"IT","Yes",0.558434057236,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.582618738641686
23,17,"IT","No",0.583611059189,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.538520512566173
23,18,"IT","Yes",0.564150094986,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.572434937027582
23,19,"IT","No",0.507045936585,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.67915367479117
23,20,"IT","No",0.478710031509,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.736660227071051
23,21,"IT","No",0.829496955872,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.186935839193212
23,22,"IT","Yes",0.646647930145,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.435953290015205
23,23,"IT","Yes",0.450729846954,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.796887127928184
23,24,"IT","Yes",0.436547899246,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.828857174909617
23,25,"IT","Yes",0.560861873627,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.578280618343851
23,26,"IT","No",0.586639070511,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.533345519626118
23,27,"IT","No",0.655227136612,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.422773330005468
23,28,"IT","No",0.697380971909,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.360423429441746
23,29,"IT","Yes",0.456820106506,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.783465605615142
23,30,"IT","No",0.484209060669,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.725238521995266
23,31,"IT","Yes",0.54216299057,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.612188602141014
23,32,"IT","No",0.528046989441,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.6385700040823
23,33,"IT","No",0.546156930923,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.604848925261345
23,34,"IT","Yes",0.437849807739,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.825879332116432
23,35,"IT","Yes",0.529176855087,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.636432583361034
23,36,"IT","Yes",0.736450958252,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.305912632870162
23,37,"IT","No",0.544232130051,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.608379413488294
23,38,"IT","Yes",0.483100175858,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.727531243401971
23,39,"IT","No",0.545773124695,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.605551912127273
23,40,"IT","Yes",0.509337997437,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.674643440694112
23,41,"IT","Yes",0.542637872696,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.611313082638007
23,42,"IT","No",0.457974910736,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.780940876420836
23,43,"IT","No",0.524440002441,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.645424247696447
23,44,"IT","No",0.433067035675,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.836862746161146
23,45,"IT","No",0.582888841629,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.539758776970267
23,46,"IT","Yes",0.551708984375,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.594734573944198
23,47,"IT","Yes",0.549221897125,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.599252734934494
23,48,"IT","No",0.425316095352,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.854922632736079
23,49,"IT","No",0.790456962585,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.235144067097432
23,50,"IT","Yes",0.568948030472,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.563966183874187
23,51,"IT","Yes",0.408565044403,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.895104149932696
23,52,"IT","Yes",0.440991973877,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.818728603526307
23,53,"IT","No",0.657210016251,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.419751652139363
23,54,"IT","Yes",0.609792089462,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.494637216860435
23,55,"IT","No",0.494414949417,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.704380135801868
23,56,"IT","No",0.575661087036,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.552236182018404
23,57,"IT","Yes",0.57896194458,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.546518529683187
23,58,"IT","No",0.430018091202,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.843927998616764
23,59,"IT","Yes",0.512454128265,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.668544077799849
23,60,"IT","No",0.527662992477,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.639297470881917
23,61,"IT","Yes",0.515714025497,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.662202881287105
23,62,"IT","Yes",0.469373083115,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.756357340381531
23,63,"IT","No",0.520448112488,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.653065083719522
23,64,"IT","Yes",0.470507097244,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.753944235598634
23,65,"IT","Yes",0.620820045471,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.476714020893773
23,66,"IT","No",0.511261129379,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.670874802905587
23,67,"IT","No",0.46556096077,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.764512233223748
23,68,"IT","Yes",0.589130115509,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.529108210544029
23,69,"IT","Yes",0.478645944595,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.736794110215242
23,70,"IT","No",0.464046907425,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.767769638277132
23,71,"IT","No",0.454160022736,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.789305670058015
23,72,"IT","Yes",0.468632984161,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.757935366651084
23,73,"IT","Yes",0.686496019363,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.376154852242488
23,74,"IT","No",0.492779111862,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.707694254304835
23,75,"IT","No",0.433732891083,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.83532639268806
23,76,"IT","No",0.55104393959,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.595940727836286
23,77,"IT","No",0.616486120224,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.483719470460862
23,78,"IT","Yes",0.480338144302,"lalt","Middle","Middle",24,19,23,6,32,"male",20,"Middle Middle",-0.733264955804978
23,79,"IT","Yes",0.418969011307,"lcmd","Index","Index",24,19,23,6,32,"male",20,"Index Index",-0.869958320489589
24,0,"II","No",0.527188014984,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.640198029390637
24,1,"II","Yes",0.647230148315,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.435053331635836
24,2,"II","No",0.449664115906,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.799254384017512
24,3,"II","Yes",0.589393091202,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.528661930494783
24,4,"II","Yes",0.622140884399,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.474588709641523
24,5,"II","No",0.361922836304,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-1.01632424925927
24,6,"II","No",0.326040029526,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-1.12073511519644
24,7,"II","Yes",0.313079023361,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-1.16129964950546
24,9,"II","No",0.418497991562,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.871083188199129
24,10,"II","Yes",0.487997961044,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.717444051326243
24,11,"II","No",0.470434999466,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.754097481538832
24,12,"II","Yes",0.458062076569,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.780750565692184
24,13,"II","Yes",0.524352073669,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.645591923967481
24,14,"II","No",0.490935182571,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.711443170958869
24,15,"II","No",0.483403968811,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.726902600545796
24,16,"II","Yes",0.465331888199,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.765004389922293
24,17,"II","No",0.462500047684,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.771108618929122
24,18,"II","No",0.504839134216,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.683515446560296
24,19,"II","Yes",0.602350950241,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.506915029714281
24,20,"II","No",0.383295106888,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.958950072427176
24,21,"II","Yes",0.63397693634,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.455742703219225
24,22,"II","Yes",0.516140794754,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.661375692669174
24,23,"II","No",0.552160167694,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.593917115927042
24,24,"II","No",0.433681058884,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.835445902407874
24,25,"II","Yes",0.668298053741,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.403021016722832
24,26,"II","Yes",0.512678909302,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.668105537566796
24,28,"II","No",0.600761079788,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.509557961276374
24,29,"II","Yes",0.511946868897,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.66953443101283
24,30,"II","No",0.487395954132,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.718678438744647
24,31,"II","Yes",0.578349876404,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.547576270945254
24,32,"II","Yes",0.551315975189,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.595447176499966
24,33,"II","No",0.688271045685,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.373572556879895
24,34,"II","No",0.514667844772,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.664233548003378
24,35,"II","Yes",0.518616056442,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.656591445226894
24,36,"II","Yes",0.473785018921,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.747001606750589
24,37,"II","Yes",0.522408866882,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.649304727806381
24,39,"II","No",0.550321006775,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.597253522330451
24,40,"II","No",0.470190000534,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.754618409512339
24,41,"II","Yes",0.608125972748,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.497373226457535
24,42,"II","No",0.483118009567,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.727494328946683
24,43,"II","Yes",0.661235904694,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.413644612189561
24,44,"II","Yes",0.475513935089,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.743359091245248
24,45,"II","Yes",0.368430995941,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.998501841492609
24,46,"II","No",0.618610954285,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.480278710700112
24,47,"II","No",0.816255092621,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.203028359365323
24,48,"II","No",0.572492074966,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.557756386503704
24,49,"II","Yes",0.532843923569,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.62952672402287
24,50,"II","No",0.864941978455,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.145092851230651
24,51,"II","Yes",0.529604053497,"lcmd","Index","Index",18,18,20,12,32,"female",23,"Index Index",-0.635625620504566
24,52,"II","Yes",0.565565013885,"lalt","Middle","Middle",18,18,20,12,32,"female",23,"Middle Middle",-0.569930022951942
