"Participant","V1","Condition","Reaction_time","Response","Cue","Finger","FS","EC","PT","PD","SS","Gender","Age","Item","RTlog"
21,3,"II",0.422043037415,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.862647985750446
21,5,"II",0.414750909805,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.880077156291325
21,10,"II",0.499240970612,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.694666392754622
21,11,"II",0.450290775299,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.797861737562882
21,14,"II",0.3929500103,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.934072875457967
21,15,"II",0.503431034088,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.686308549218089
21,18,"II",0.528185796738,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.63830716941249
21,20,"II",0.380433177948,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.966444733533779
21,23,"II",0.440208148956,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.820507598121092
21,24,"II",0.444682073593,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.810395693514795
21,27,"II",0.478779935837,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.736514211278701
21,29,"II",0.412294006348,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.8860185764887
21,30,"II",0.549213981628,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.599267147240489
21,33,"II",0.837802839279,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.176972481505024
21,35,"II",0.396517896652,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.925034102350827
21,39,"II",0.326886987686,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-1.11814077122623
21,40,"II",0.484551048279,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.724532490396633
21,42,"II",0.523957109451,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.646345450203916
21,45,"II",0.38243803978,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.961188626340207
21,47,"II",0.396967172623,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.923901690320891
21,51,"II",0.41795296669,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.8723863726686
21,53,"II",0.422142982483,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.862411201283252
21,55,"II",0.471075963974,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.752735915647597
21,56,"II",0.498303794861,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.696545358108685
21,59,"II",0.447648096085,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.803747855044045
21,61,"II",0.49004702568,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.713253921706855
21,65,"II",0.557662200928,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.584001874595068
21,66,"II",0.404519176483,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.905056135738334
21,68,"II",0.39990696907,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-0.916523336249455
21,69,"II",0.457800960541,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.78132077329855
21,74,"II",0.46582403183,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.763947330269361
21,75,"II",0.343272018433,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-1.06923208946349
21,77,"II",0.477495002747,"lcmd","Index","Middle",22,23,22,2,28,"female",25,"Index Middle",-0.739201584567424
21,78,"II",0.347083187103,"lalt","Middle","Index",22,23,22,2,28,"female",25,"Middle Index",-1.05819079548117
22,0,"IT",0.486558008194,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.720399148710754
22,1,"IT",0.882228040695,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.125304706852702
22,4,"IT",0.916902065277,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.0867546114727166
22,5,"IT",0.600071144104,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.510707057288607
22,8,"IT",0.562720823288,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.574971647206639
22,9,"IT",0.99394402504,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.00607438674821247
22,13,"IT",0.565353870392,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.570303424613881
22,15,"IT",0.6268699646,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.467016152840571
22,16,"IT",0.870159864426,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.139078332000085
22,18,"IT",0.674143075943,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.394312911750615
22,22,"IT",0.670342063904,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.399967153739634
22,23,"IT",0.943287801743,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.0583838448813718
22,24,"IT",0.754582881927,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.281590156672129
22,26,"IT",0.647923946381,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.43398195621386
22,29,"IT",0.787296104431,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.23915085681488
22,31,"IT",0.569412899017,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.563149450694405
22,33,"IT",0.550738096237,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.596495907265448
22,34,"IT",0.74739689827,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.291158911966124
22,37,"IT",0.580983114243,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.543033585817631
22,39,"IT",0.548947000504,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.599753380376803
22,40,"IT",0.568909835815,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.564033318194116
22,43,"IT",0.510426092148,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.672509427278566
22,44,"IT",0.650043010712,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.43071674795546
22,45,"IT",0.530524969101,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.633888254927332
22,49,"IT",0.575940895081,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.551750236257887
22,50,"IT",1.28444519043,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",0.250326866692445
22,53,"IT",0.770449018478,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.260781793214461
22,54,"IT",0.679187011719,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.386858767078622
22,59,"IT",0.897952079773,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.107638575385545
22,62,"IT",0.583699131012,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.538369615531423
22,63,"IT",0.577562952042,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.548937834662179
22,65,"IT",0.62702999115,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.466760906718047
22,67,"IT",0.651796960831,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.42802217532198
22,69,"IT",0.799786090851,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.223410973504586
22,70,"IT",0.548392009735,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.600764901540532
22,73,"IT",0.705539941788,"lalt","Middle","Index",18,22,13,19,33,"female",24,"Middle Index",-0.348791894425777
22,75,"IT",0.657800149918,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.418854117319028
22,76,"IT",0.622628068924,"lcmd","Index","Middle",18,22,13,19,33,"female",24,"Index Middle",-0.473805938592204
23,3,"IT",0.558394002914,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.582690467358838
23,6,"IT",0.619178962708,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.479360932238562
23,7,"IT",0.455311155319,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.786774235911456
23,8,"IT",0.536977958679,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.621798230606156
23,11,"IT",0.555224084854,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.588383490229729
23,13,"IT",0.443195009232,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.813745404370589
23,15,"IT",0.535084152222,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.625331250582617
23,17,"IT",0.583611059189,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.538520512566173
23,19,"IT",0.507045936585,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.67915367479117
23,20,"IT",0.478710031509,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.736660227071051
23,21,"IT",0.829496955872,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.186935839193212
23,26,"IT",0.586639070511,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.533345519626118
23,27,"IT",0.655227136612,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.422773330005468
23,28,"IT",0.697380971909,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.360423429441746
23,30,"IT",0.484209060669,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.725238521995266
23,32,"IT",0.528046989441,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.6385700040823
23,33,"IT",0.546156930923,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.604848925261345
23,37,"IT",0.544232130051,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.608379413488294
23,39,"IT",0.545773124695,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.605551912127273
23,42,"IT",0.457974910736,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.780940876420836
23,43,"IT",0.524440002441,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.645424247696447
23,44,"IT",0.433067035675,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.836862746161146
23,45,"IT",0.582888841629,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.539758776970267
23,48,"IT",0.425316095352,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.854922632736079
23,49,"IT",0.790456962585,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.235144067097432
23,53,"IT",0.657210016251,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.419751652139363
23,55,"IT",0.494414949417,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.704380135801868
23,56,"IT",0.575661087036,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.552236182018404
23,58,"IT",0.430018091202,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.843927998616764
23,60,"IT",0.527662992477,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.639297470881917
23,63,"IT",0.520448112488,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.653065083719522
23,66,"IT",0.511261129379,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.670874802905587
23,67,"IT",0.46556096077,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.764512233223748
23,70,"IT",0.464046907425,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.767769638277132
23,71,"IT",0.454160022736,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.789305670058015
23,74,"IT",0.492779111862,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.707694254304835
23,75,"IT",0.433732891083,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.83532639268806
23,76,"IT",0.55104393959,"lcmd","Index","Middle",24,19,23,6,32,"male",20,"Index Middle",-0.595940727836286
23,77,"IT",0.616486120224,"lalt","Middle","Index",24,19,23,6,32,"male",20,"Middle Index",-0.483719470460862
24,0,"II",0.527188014984,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.640198029390637
24,2,"II",0.449664115906,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.799254384017512
24,5,"II",0.361922836304,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-1.01632424925927
24,6,"II",0.326040029526,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-1.12073511519644
24,9,"II",0.418497991562,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.871083188199129
24,11,"II",0.470434999466,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.754097481538832
24,14,"II",0.490935182571,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.711443170958869
24,15,"II",0.483403968811,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.726902600545796
24,17,"II",0.462500047684,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.771108618929122
24,18,"II",0.504839134216,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.683515446560296
24,20,"II",0.383295106888,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.958950072427176
24,23,"II",0.552160167694,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.593917115927042
24,24,"II",0.433681058884,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.835445902407874
24,28,"II",0.600761079788,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.509557961276374
24,30,"II",0.487395954132,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.718678438744647
24,33,"II",0.688271045685,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.373572556879895
24,34,"II",0.514667844772,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.664233548003378
24,39,"II",0.550321006775,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.597253522330451
24,40,"II",0.470190000534,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.754618409512339
24,42,"II",0.483118009567,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.727494328946683
24,46,"II",0.618610954285,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.480278710700112
24,47,"II",0.816255092621,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.203028359365323
24,48,"II",0.572492074966,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.557756386503704
24,50,"II",0.864941978455,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.145092851230651
24,54,"II",0.929369068146,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.0732493444151209
24,55,"II",0.523980045319,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.646301676838502
24,56,"II",0.723217916489,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.324044696304788
24,58,"II",0.766775941849,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.265560643043325
24,60,"II",0.74736084938,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.291207145721813
24,62,"II",0.59421710968,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.52051052188821
24,65,"II",0.726905918121,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.31895822093575
24,66,"II",0.491930913925,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.709416991201105
24,69,"II",0.758408117294,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.276533624915587
24,70,"II",0.415649032593,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.877914046463541
24,72,"II",0.483840847015,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.72599925482285
24,74,"II",0.475042963028,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.744350030557713
24,77,"II",0.494289922714,"lalt","Middle","Index",18,18,20,12,32,"female",23,"Middle Index",-0.704633045860654
24,79,"II",0.433462190628,"lcmd","Index","Middle",18,18,20,12,32,"female",23,"Index Middle",-0.835950705416537
25,3,"II",0.572762823105,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.557283569239181
25,6,"II",0.560144996643,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.579559606190822
25,7,"II",0.521069002151,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.651872804249844
25,8,"II",0.488657999039,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.716092422661776
25,10,"II",0.386390018463,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.950908009112523
25,13,"II",0.428064918518,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.84848041612203
25,14,"II",0.63182682991,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.459139925688006
25,17,"II",0.517533016205,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.658681956447758
25,19,"II",0.715792179108,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.3343654067954
25,20,"II",0.582522964478,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.54038667032282
25,21,"II",0.579257822037,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.546007612028413
25,24,"II",0.519969987869,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.653984184708814
25,27,"II",0.530118894577,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.634653968203479
25,29,"II",0.68424706459,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.379436221037668
25,31,"II",0.436481046677,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.829010325774643
25,32,"II",0.429646968842,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.844791410194841
25,34,"II",0.588486051559,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.530202054246637
25,36,"II",0.575560951233,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.55241014637962
25,38,"II",0.493442869186,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.706348193403788
25,40,"II",0.468475055695,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.758272421634668
25,45,"II",0.559980154037,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.579853935100569
25,47,"II",0.561935949326,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.576367404754244
25,49,"II",0.554295015335,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.590058215317361
25,50,"II",0.7816218853,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.246384178005861
25,54,"II",0.477279090881,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.739653863009249
25,55,"II",0.508011054993,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.677252069843196
25,56,"II",0.529481124878,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.635857761643092
25,58,"II",0.517422819138,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.65889490672767
25,60,"II",0.667730998993,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.403869882667611
25,63,"II",0.412016963959,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.886690755822497
25,64,"II",0.463860988617,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.768170365140824
25,65,"II",0.56299495697,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.574484608307076
25,69,"II",0.550328969955,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.597239052371484
25,71,"II",0.398584127426,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.919836692804139
25,72,"II",0.458871793747,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.778984424393036
25,74,"II",0.523245859146,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.647703831407361
25,78,"II",0.520358991623,"lcmd","Index","Middle",23,22,25,10,28,"female",23,"Index Middle",-0.65323633709561
25,79,"II",0.502327013016,"lalt","Middle","Index",23,22,25,10,28,"female",23,"Middle Index",-0.688503951021949
26,2,"IT",0.549568891525,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.598621141704701
26,5,"IT",0.645159101486,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.438258323633611
26,7,"IT",0.528428030014,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.637848660780271
26,10,"IT",0.585166978836,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.535858038571096
26,11,"IT",0.483192968369,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.72733918468389
26,13,"IT",0.541765069962,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.612922821763819
26,15,"IT",0.525892925262,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.642657651107103
26,16,"IT",0.5192029953,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.655460344541101
26,18,"IT",0.712434005737,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.339067994656173
26,20,"IT",0.498399829865,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.696352652871312
26,21,"IT",0.582599067688,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.540256034718983
26,24,"IT",0.497359848022,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.698441474590508
26,25,"IT",0.504448127747,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.684290263608519
26,28,"IT",0.586193943024,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.534104583368758
26,31,"IT",0.565260982513,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.570467738533816
26,32,"IT",0.636510181427,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.451754865155029
26,35,"IT",0.492466020584,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.708329814488242
26,37,"IT",0.481545829773,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.730753871021068
26,39,"IT",0.49626994133,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.700635263747792
26,40,"IT",0.479462099075,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.735090430379129
26,43,"IT",0.640938997269,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.444820994657317
26,44,"IT",0.499762010574,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.693623272725837
26,45,"IT",0.607388114929,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.498587293685734
26,48,"IT",0.662263202667,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.412092214951669
26,50,"IT",0.983108997345,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.0170352826371006
26,52,"IT",0.433777952194,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.835222506698876
26,54,"IT",0.463677072525,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.768566933437297
26,57,"IT",0.612588834763,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.490061310732254
26,58,"IT",0.622406959534,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.474161124409905
26,60,"IT",0.500016784668,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.693113611787383
26,63,"IT",0.521929073334,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.650223575170401
26,65,"IT",0.586051177979,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.534348158783401
26,66,"IT",0.610186004639,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.493991442657449
26,70,"IT",0.5421459198,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.612220089053716
26,71,"IT",0.601760005951,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.507896574370786
26,74,"IT",0.554308986664,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.590033010052045
26,75,"IT",0.675857973099,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.391772323979029
26,76,"IT",0.506312084198,"lcmd","Index","Middle",10,19,20,18,28,"female",20,"Index Middle",-0.680602032627661
26,79,"IT",0.701392030716,"lalt","Middle","Index",10,19,20,18,28,"female",20,"Middle Index",-0.354688303308101
