"Participant","V1","Condition","Congruity","Response","Correctness","Cue","Finger","Item","Gender","Reaction_time","FS","EC","PT","PD","SS","Age"
15,68,"II","No","lcmd","1","Index","Middle","Index Middle","female",-0.104059342587667,-1.42910976349568,0.429484040078703,0.0527739380995058,0.673206570453038,0.796540124204996,-0.227205617198343
15,69,"II","Yes","lcmd","1","Index","Index","Index Index","female",0.37104551450851,-1.42910976349568,0.429484040078703,0.0527739380995058,0.673206570453038,0.796540124204996,-0.227205617198343
15,70,"II","No","lalt","1","Middle","Index","Middle Index","female",1.36906122155885,-1.42910976349568,0.429484040078703,0.0527739380995058,0.673206570453038,0.796540124204996,-0.227205617198343
15,71,"II","Yes","lalt","1","Middle","Middle","Middle Middle","female",-0.355947625206245,-1.42910976349568,0.429484040078703,0.0527739380995058,0.673206570453038,0.796540124204996,-0.227205617198343
15,72,"II","Yes","lcmd","1","Index","Index","Index Index","female",-0.320565493420295,-1.42910976349568,0.429484040078703,0.0527739380995058,0.673206570453038,0.796540124204996,-0.227205617198343
15,73,"II","No","lalt","1","Middle","Index","Middle Index","female",-0.19096311928923,-1.42910976349568,0.429484040078703,0.0527739380995058,0.673206570453038,0.796540124204996,-0.227205617198343
15,74,"II","No","lcmd","1","Index","Middle","Index Middle","female",0.694727345213241,-1.42910976349568,0.429484040078703,0.0527739380995058,0.673206570453038,0.796540124204996,-0.227205617198343
15,75,"II","Yes","lalt","1","Middle","Middle","Middle Middle","female",0.330890409425399,-1.42910976349568,0.429484040078703,0.0527739380995058,0.673206570453038,0.796540124204996,-0.227205617198343
15,76,"II","No","lalt","1","Middle","Index","Middle Index","female",0.650897633857928,-1.42910976349568,0.429484040078703,0.0527739380995058,0.673206570453038,0.796540124204996,-0.227205617198343
15,77,"II","No","lcmd","1","Index","Middle","Index Middle","female",-0.163139690512932,-1.42910976349568,0.429484040078703,0.0527739380995058,0.673206570453038,0.796540124204996,-0.227205617198343
15,78,"II","Yes","lalt","1","Middle","Middle","Middle Middle","female",0.0540718645015086,-1.42910976349568,0.429484040078703,0.0527739380995058,0.673206570453038,0.796540124204996,-0.227205617198343
15,79,"II","Yes","lcmd","1","Index","Index","Index Index","female",-0.336328417166646,-1.42910976349568,0.429484040078703,0.0527739380995058,0.673206570453038,0.796540124204996,-0.227205617198343
16,0,"IT","Yes","lcmd","1","Index","Index","Index Index","male",1.0408681684921,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,1,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.347395748992295,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,2,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.432398410955902,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,3,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.253724802304905,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,4,"IT","No","lalt","1","Middle","Index","Middle Index","male",0.112266475985674,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,5,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.43335322991241,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,6,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.422745251902982,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,7,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.230173050052755,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,8,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.210925048344726,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,9,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.350349699103528,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,10,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.0045655030532575,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,11,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.192946774169603,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,12,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.730909536346074,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,13,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.552635395051829,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,14,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",0.00115376602535182,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,15,"IT","No","lcmd","1","Index","Middle","Index Middle","male",0.663974190065613,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,16,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.272078320106284,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,17,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.0966942051785225,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,18,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.0710675104474395,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,19,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.302446586995437,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,20,"IT","No","lalt","1","Middle","Index","Middle Index","male",0.515903235380391,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,21,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",0.149266439367468,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,22,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.763482611855706,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,23,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.0882782510434454,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,24,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.460819358569832,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,25,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.113203578877996,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,26,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.112074932185214,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,27,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.609608053597308,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,28,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.266180513115833,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,29,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.138039862056524,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,30,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.03541331020855,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,31,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.365401611316423,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,32,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.548342186320705,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,33,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.232059809987629,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,34,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.259510686665894,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,35,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.280649709884569,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,36,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.669384385367362,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,37,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.250517624433595,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,38,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.813122207007308,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,39,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.46248900204988,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,40,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.931906664082716,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,41,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.189837388415163,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,42,"IT","No","lalt","1","Middle","Index","Middle Index","male",0.111664919858059,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,43,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.683876684404731,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,44,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.428371214740391,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,45,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.150494899981869,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,46,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.10939798499298,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,47,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.506313106058255,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,48,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.845042811685898,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,49,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.632576417524418,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,50,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.0742372312423301,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,51,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",0.250722401565868,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,52,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.259647505916137,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,53,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.0367164575231889,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,54,"IT","Yes","lcmd","1","Index","Index","Index Index","male",0.130545079638919,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,55,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.138383704538986,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,56,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.367251138470073,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,57,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.658137169863408,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,58,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.0983445593847269,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,59,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.610247963972714,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,60,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.701868416216268,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,61,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.272831274587123,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,62,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.627130338365314,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,63,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.737871841984659,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,64,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.834576587397475,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,65,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.597020682292685,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,67,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.0997567135101125,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,68,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",0.082816019562296,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,69,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-1.00000766238458,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,70,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.51038202093066,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,71,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.0953670584191758,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,72,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.285635089465692,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,73,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.437069106255821,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,74,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.12567364449671,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,75,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.457044941528713,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,76,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.856599328419313,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,77,"IT","Yes","lcmd","1","Index","Index","Index Index","male",0.274659714962077,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,78,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.286749157060197,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
16,79,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.676308112462963,-0.630982090905657,-0.297072978699947,0.0527739380995058,0.286574225517527,-1.66100227450499,1.29514851823837
17,1,"II","No","lalt","1","Middle","Index","Middle Index","male",-0.6327881509275,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,2,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.367176224321938,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,3,"II","Yes","lcmd","1","Index","Index","Index Index","male",-0.526351519318839,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,4,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.79304207508983,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,5,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.657662115472938,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,6,"II","Yes","lcmd","1","Index","Index","Index Index","male",-0.489797676421454,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,7,"II","No","lalt","1","Middle","Index","Middle Index","male",0.104746351519008,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,8,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.0399949608430392,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,9,"II","Yes","lcmd","1","Index","Index","Index Index","male",-0.732447519327725,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,10,"II","No","lalt","1","Middle","Index","Middle Index","male",-0.232760279703383,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,11,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.265051642127857,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,12,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.428935986672467,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,13,"II","No","lalt","1","Middle","Index","Middle Index","male",-0.326153999185989,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,14,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.199584975185256,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,15,"II","Yes","lcmd","1","Index","Index","Index Index","male",-0.206556028289392,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,16,"II","Yes","lcmd","1","Index","Index","Index Index","male",-0.0628543179594018,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,17,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.108646151978706,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,18,"II","No","lalt","1","Middle","Index","Middle Index","male",0.281305990557697,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,19,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.418770764743047,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,20,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.395632834655435,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,21,"II","Yes","lcmd","1","Index","Index","Index Index","male",-0.539516895892056,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,22,"II","No","lalt","1","Middle","Index","Middle Index","male",-0.715443577668742,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,23,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.88794484364332,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,24,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.67065882306643,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,25,"II","Yes","lcmd","1","Index","Index","Index Index","male",-0.676820175344167,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,26,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.427087356694892,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,27,"II","No","lalt","1","Middle","Index","Middle Index","male",-0.0420732677310765,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,28,"II","Yes","lcmd","1","Index","Index","Index Index","male",-0.773140481079489,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,29,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.993281762469964,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,30,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.670612618533867,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,31,"II","No","lalt","1","Middle","Index","Middle Index","male",0.287458595374587,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,32,"II","No","lalt","1","Middle","Index","Middle Index","male",0.0977373927527666,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,33,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.395986321774818,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,34,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",0.140484886243056,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,35,"II","Yes","lcmd","1","Index","Index","Index Index","male",0.143405416567853,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,36,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.108632694351698,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,37,"II","No","lalt","1","Middle","Index","Middle Index","male",0.161350495256438,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,38,"II","Yes","lcmd","1","Index","Index","Index Index","male",-0.58346907169453,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,39,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",0.117121316539669,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,40,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.356498715216119,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,41,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",0.148858673135554,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,42,"II","Yes","lcmd","1","Index","Index","Index Index","male",-0.592176159256493,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,43,"II","No","lalt","1","Middle","Index","Middle Index","male",-0.852775118141332,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,44,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.496656582591527,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,45,"II","No","lalt","1","Middle","Index","Middle Index","male",-0.0192827688349282,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,46,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.00809342114780305,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,47,"II","Yes","lcmd","1","Index","Index","Index Index","male",0.0697724345553615,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,48,"II","No","lalt","1","Middle","Index","Middle Index","male",-0.384762657129887,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,49,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.132324630263195,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,50,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",0.867768935089502,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,51,"II","Yes","lcmd","1","Index","Index","Index Index","male",0.13901800441475,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,52,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.100376661735498,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,53,"II","Yes","lcmd","1","Index","Index","Index Index","male",0.341933741811044,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,54,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.844190270731336,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,55,"II","No","lalt","1","Middle","Index","Middle Index","male",-0.145052633817554,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,56,"II","Yes","lcmd","1","Index","Index","Index Index","male",0.0238168660129842,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,57,"II","No","lcmd","1","Index","Middle","Index Middle","male",-0.031465962607232,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
17,58,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.227924055542353,-0.231918254610645,-0.297072978699947,-0.591521379802439,-0.29337429188574,-0.432231075149997,0.280245761280561
