"Participant","V1","Condition","Congruity","Reaction_time","Response","Correctness","Cue","Finger","FS","EC","PT","PD","SS","Gender","Age"
12,79,"IT","Yes",0.613021087647,"lcmd",1,"Index","Index",18,17,18,17,27,0,20
13,0,"II","No",-22.2378119946,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,1,"II","No",0.623057079315,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,2,"II","Yes",0.705060052872,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,3,"II","Yes",0.57852191925,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,4,"II","No",0.685823106766,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,5,"II","Yes",0.652838993073,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,6,"II","No",0.580761146545,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,7,"II","Yes",0.716879987717,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,8,"II","Yes",0.588652992249,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,9,"II","Yes",0.638219928741,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,10,"II","No",0.596857023239,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,11,"II","No",0.547288036346,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,12,"II","Yes",0.541315078735,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,13,"II","No",0.504199934006,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,14,"II","No",0.551861095428,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,15,"II","Yes",0.610864114761,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,16,"II","Yes",0.612498950958,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,17,"II","Yes",0.629450082779,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,18,"II","No",0.621162033081,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,19,"II","No",0.625674915314,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,20,"II","No",0.613922071457,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,21,"II","Yes",0.796385860443,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,22,"II","Yes",0.563369894028,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,23,"II","No",0.703188085556,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,24,"II","Yes",0.682993078232,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,25,"II","No",0.574042892456,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,26,"II","No",0.587525081635,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,27,"II","Yes",0.735435914993,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,28,"II","No",0.627817821503,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,29,"II","No",0.648611974716,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,30,"II","Yes",0.755972909927,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,31,"II","Yes",0.653568935394,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,32,"II","No",0.731109952927,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,33,"II","No",0.704507780075,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,34,"II","Yes",0.686321973801,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,35,"II","Yes",0.538490009308,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,36,"II","Yes",0.582173109055,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,37,"II","No",0.687925052643,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,38,"II","Yes",0.676117992401,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,39,"II","No",0.621941804886,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,40,"II","Yes",0.639949989319,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,41,"II","No",0.680107975006,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,42,"II","Yes",0.641445112228,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,43,"II","No",0.711890077591,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,44,"II","Yes",0.56155500412,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,45,"II","Yes",0.570909070969,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,46,"II","No",0.584560108185,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,47,"II","No",0.609740066528,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,48,"II","Yes",0.636945056915,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,49,"II","No",0.579186105728,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,50,"II","No",0.629687070847,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,51,"II","Yes",0.625579929352,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,52,"II","No",0.639576053619,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,53,"II","No",0.724736070633,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,54,"II","Yes",0.691097021103,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,55,"II","Yes",0.67963385582,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,56,"II","Yes",0.716464042664,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,57,"II","No",0.606401109695,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,58,"II","No",0.671506977081,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,59,"II","Yes",0.650514984131,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,60,"II","No",0.597398996353,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,61,"II","Yes",0.651866006851,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,62,"II","No",0.644777917862,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,63,"II","Yes",0.574229955673,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,64,"II","No",0.605632162094,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,65,"II","Yes",0.6024559021,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,66,"II","No",0.588318872452,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,67,"II","Yes",0.675524950027,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,68,"II","Yes",0.624303102493,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,69,"II","No",0.587109184265,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,70,"II","No",0.650883960724,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,71,"II","Yes",0.681996965408,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,72,"II","Yes",0.556751203537,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,73,"II","Yes",0.56654381752,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,74,"II","No",0.552138996124,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
13,75,"II","No",0.453353977203,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,76,"II","No",0.569161939621,"lalt",1,"Middle","Index",21,25,16,16,30,0,21
13,77,"II","Yes",0.578596067429,"lalt",1,"Middle","Middle",21,25,16,16,30,0,21
13,78,"II","Yes",0.615997982025,"lcmd",1,"Index","Index",21,25,16,16,30,0,21
13,79,"II","No",0.674258089066,"lcmd",1,"Index","Middle",21,25,16,16,30,0,21
14,0,"IT","Yes",0.830207824707,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,1,"IT","No",0.489061975479,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,2,"IT","Yes",0.44244594574,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,3,"IT","No",0.399852848053,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,4,"IT","Yes",0.537699985504,"lcmd",0,"Middle","Middle",20,24,24,16,28,0,21
14,5,"IT","No",0.490402173996,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,6,"IT","Yes",0.543549060822,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,7,"IT","No",0.462207984924,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,8,"IT","Yes",0.512298154831,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,9,"IT","Yes",0.414233016968,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,10,"IT","No",0.430837202072,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,11,"IT","No",0.513165998459,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,12,"IT","Yes",0.513295841217,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,13,"IT","Yes",0.549333000183,"lalt",0,"Index","Index",20,24,24,16,28,0,21
14,14,"IT","No",0.54774889946,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,15,"IT","No",0.459447813034,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,16,"IT","No",0.482398176193,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,17,"IT","Yes",0.452768182755,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,18,"IT","Yes",0.474728059769,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,19,"IT","No",0.545418024063,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,20,"IT","Yes",0.498389911652,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,21,"IT","No",0.477573013306,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,22,"IT","No",0.521265077591,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,23,"IT","Yes",0.424499130249,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,24,"IT","Yes",0.56106505394,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,25,"IT","No",0.540910148621,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,26,"IT","No",0.543026924133,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,27,"IT","Yes",0.535872983933,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,28,"IT","Yes",0.577490997314,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,29,"IT","Yes",0.516737985611,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,30,"IT","No",0.51473698616,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,31,"IT","No",0.476841783524,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,32,"IT","No",0.454305028915,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,33,"IT","Yes",0.458101844788,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,34,"IT","Yes",0.421960878372,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,35,"IT","No",0.642485952377,"lcmd",0,"Middle","Index",20,24,24,16,28,0,21
14,36,"IT","Yes",0.620843219757,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,37,"IT","Yes",0.507587003708,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,38,"IT","No",0.499398851395,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,39,"IT","No",0.647870016098,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,40,"IT","Yes",0.572182941437,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,41,"IT","No",0.524139881134,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,42,"IT","No",0.515615034103,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,43,"IT","Yes",0.543450880051,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,44,"IT","No",0.466166210175,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,45,"IT","No",0.47748298645,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,46,"IT","Yes",0.559313058853,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,47,"IT","Yes",0.492446994782,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,48,"IT","Yes",0.523292970657,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,49,"IT","No",0.493331050873,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,50,"IT","No",0.621779966354,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,51,"IT","Yes",0.508878087997,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,52,"IT","No",0.508743953705,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,53,"IT","Yes",0.404447126389,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,54,"IT","No",0.863496875763,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,55,"IT","Yes",0.455232048035,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,56,"IT","Yes",0.46127204895,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,57,"IT","No",0.569732046127,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,58,"IT","Yes",0.446709012985,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,59,"IT","No",0.515748119354,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,60,"IT","Yes",0.54073805809,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,61,"IT","No",0.594974994659,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,62,"IT","No",0.446457862854,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,63,"IT","Yes",0.53873705864,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,64,"IT","Yes",0.77682390213,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,65,"IT","Yes",0.581873989105,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,66,"IT","No",0.520166969299,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,67,"IT","No",0.548378896713,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,68,"IT","No",0.611866998672,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,69,"IT","Yes",0.474071073532,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,70,"IT","Yes",0.554903078079,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,71,"IT","No",0.575403022766,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,72,"IT","Yes",0.487906885147,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
14,73,"IT","Yes",0.533300924301,"lcmd",0,"Middle","Middle",20,24,24,16,28,0,21
14,74,"IT","No",0.649143028259,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,75,"IT","No",0.708155012131,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,76,"IT","Yes",0.517013025284,"lalt",1,"Middle","Middle",20,24,24,16,28,0,21
14,77,"IT","No",0.573313999176,"lalt",1,"Middle","Index",20,24,24,16,28,0,21
14,78,"IT","No",0.357161951065,"lcmd",1,"Index","Middle",20,24,24,16,28,0,21
14,79,"IT","Yes",0.631614017487,"lcmd",1,"Index","Index",20,24,24,16,28,0,21
15,0,"II","No",0.739262104034,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,1,"II","No",0.483640098572,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,2,"II","Yes",0.592977905273,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,3,"II","Yes",0.440736913681,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,4,"II","No",0.570558929443,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,5,"II","Yes",0.568163919449,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,6,"II","No",0.600787973404,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,7,"II","Yes",0.440641975403,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,8,"II","Yes",0.435291051865,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,9,"II","Yes",0.559352016449,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,10,"II","No",0.755294036865,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,11,"II","No",0.642570018768,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,12,"II","Yes",0.522616052628,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,13,"II","No",0.766236925125,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,14,"II","Yes",0.631129837036,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,15,"II","No",0.546793174744,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,16,"II","Yes",0.509029006958,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,17,"II","Yes",0.902156162262,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,18,"II","No",0.543806123733,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,19,"II","No",0.457277870178,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,20,"II","No",0.602637863159,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,21,"II","Yes",0.664867830277,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,22,"II","No",0.576666069031,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,23,"II","Yes",0.513254165649,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,24,"II","No",0.557142829895,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,25,"II","Yes",0.617522859573,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,26,"II","Yes",0.571010017395,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,27,"II","No",0.632967853546,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,28,"II","Yes",0.766544008255,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,29,"II","No",0.850469923019,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,30,"II","Yes",0.609946060181,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,31,"II","No",0.640385007858,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,32,"II","Yes",0.450028038025,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,33,"II","No",0.71053404808,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,34,"II","No",0.457198858261,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,35,"II","Yes",0.377832984924,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,36,"II","No",0.61602101326,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,37,"II","Yes",0.482326030731,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,38,"II","Yes",0.510206842422,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,39,"II","No",0.54643406868,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,40,"II","Yes",0.67286400795,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,41,"II","No",0.668767929077,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,42,"II","Yes",0.419664049149,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,43,"II","No",0.565064048767,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,44,"II","No",0.558950853348,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,45,"II","Yes",0.55506811142,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,46,"II","No",0.63877286911,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,47,"II","Yes",0.597800016403,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,48,"II","Yes",0.548365020752,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,49,"II","No",0.597230148315,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,50,"II","No",0.670446920395,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,51,"II","Yes",0.687030982971,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,52,"II","Yes",0.498118877411,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,53,"II","Yes",0.381854915619,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,54,"II","No",0.546902990341,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,55,"II","No",0.447409057617,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,56,"II","No",0.47882194519,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,57,"II","No",0.532040977478,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,58,"II","Yes",0.484643030167,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,59,"II","Yes",0.487507867813,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,60,"II","Yes",0.604841947556,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,61,"II","No",0.55466799736,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,62,"II","Yes",0.441868019104,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,63,"II","No",0.621445846558,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,64,"II","Yes",0.532490921021,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,65,"II","No",0.59880695343,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,66,"II","Yes",0.605109834671,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,67,"II","No",0.517588949204,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,68,"II","No",0.550937128067,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,69,"II","Yes",0.651941967011,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,70,"II","No",0.864114952087,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,71,"II","Yes",0.497386980057,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,72,"II","Yes",0.504909038544,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
15,73,"II","No",0.532461833954,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,74,"II","No",0.720755052567,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,75,"II","Yes",0.643405199051,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,76,"II","No",0.711437082291,"lalt",1,"Middle","Index",12,23,20,16,31,0,22
15,77,"II","No",0.538376951218,"lcmd",1,"Index","Middle",12,23,20,16,31,0,22
15,78,"II","Yes",0.584555006027,"lalt",1,"Middle","Middle",12,23,20,16,31,0,22
15,79,"II","Yes",0.501557922363,"lcmd",1,"Index","Index",12,23,20,16,31,0,22
16,0,"IT","Yes",0.794342803955,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,1,"IT","Yes",0.499205064774,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,2,"IT","No",0.481133937836,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,3,"IT","No",0.519119024277,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,4,"IT","No",0.596926879883,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,5,"IT","Yes",0.480930948257,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,6,"IT","No",0.483186149597,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,7,"IT","Yes",0.524126005173,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,8,"IT","No",0.52821803093,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,9,"IT","Yes",0.498577070236,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,10,"IT","Yes",0.572089004517,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,11,"IT","No",0.532040119171,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,12,"IT","Yes",0.417672014236,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,13,"IT","No",0.45557217598,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,14,"IT","Yes",0.573304891586,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,15,"IT","No",0.714217090607,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,16,"IT","Yes",0.515217161179,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,17,"IT","Yes",0.552502918243,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,18,"IT","No",0.557951021194,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,19,"IT","No",0.508761024475,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,20,"IT","No",0.682737970352,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,21,"IT","Yes",0.604792881012,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,22,"IT","No",0.410747146606,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,23,"IT","Yes",0.554292106628,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,24,"IT","No",0.475091791153,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,25,"IT","Yes",0.548993110657,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,26,"IT","Yes",0.549233055115,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,27,"IT","No",0.443460083008,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,28,"IT","Yes",0.516471004486,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,29,"IT","No",0.54371304512,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,30,"IT","Yes",0.565530920029,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,31,"IT","No",0.495377111435,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,32,"IT","No",0.456484889984,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,33,"IT","No",0.523724889755,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,34,"IT","Yes",0.517888975143,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,35,"IT","Yes",0.513394927979,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,36,"IT","Yes",0.430751943588,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,37,"IT","Yes",0.519800853729,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,38,"IT","No",0.40019402504,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,39,"IT","No",0.474736833572,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,40,"IT","No",0.374941062927,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,41,"IT","Yes",0.532701158524,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,42,"IT","No",0.596798992157,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,43,"IT","Yes",0.427670955658,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,44,"IT","No",0.481990098953,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,45,"IT","Yes",0.541065168381,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,46,"IT","Yes",0.549802160263,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,47,"IT","No",0.465420055389,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,48,"IT","Yes",0.393407869339,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,49,"IT","No",0.438577127457,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,50,"IT","No",0.557277154923,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,51,"IT","Yes",0.626361894607,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,52,"IT","No",0.517859888077,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,53,"IT","No",0.56525387764,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,54,"IT","Yes",0.60081281662,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
